fileName,Ref
Felibien_Entretiens2.xml,"Afrique,Allemagne,Alost,Angleterre,Anvers,Arezzo,Asie,Athenes,Autriche,Basel,Belvedere,Blois,Bologne,Brabant,Breda,Bresso,Bruegel,Bruges,Bruxelles,Candie,Capitole,Caprarola,Champagne,Constantinople,Delft,Egypte,Espagne,Europe,Faenza,Ferrare,Flandres,Florence,Fontainebleau,France,Frioul,Genes,Grece,Hollande,Indes,Italie,Jerusalem,Liege,Lombardie,Londres,Lyon,Mantoue,Marseille,Messine,Meudon,Milan,Naples,Narbonne,Navarre,Nuremberg,Orleans,Orvieto,Paris,Parme,Pavie,Perse,Perugia,Picardie,Pise,Plaisance,Prague,Rhodes,Rome,Savoie,Sicile,Sicyone,Sienne,Suisse,Troie,Udine,Urbino,Vatican,Venise,Verone"
Felibien_Entretiens3.xml,"Allemagne,Ancone,Angleterre,Anvers,Arezzo,Asie,Athenes,Babylone,Blois,Bologne,Bresso,Brie,Bruegel,Bruges,Bruxelles,Cadore,Cana,Capitole,Caprarola,Cortone,Delft,Egypte,Espagne,Europe,Ferrare,Flandres,Florence,Fontainebleau,France,Francfort,Frascati,Frioul,Genes,Hollande,Hongrie,Italie,Jerusalem,Leyde,Lombardie,Loreto,Lyon,Madrid,Malines,Malte,Mantoue,Meudon,Milan,Modene,Monza,Naples,Orleans,Padoue,Paris,Parme,Perse,Pise,Pologne,Portugal,Ravenna,Rome,Savoie,Sens,Sienne,Suisse,Tours,Trevise,Urbino,Utrecht,Valence,Vatican,Venise,Verone,Versailles"
Felibien_Entretiens4.xml,"Allemagne,Amiens,Angleterre,Anvers,Athenes,Augsbourg,Autriche,Belvedere,Blois,Bologne,Breda,Bruegel,Bruxelles,Caprarola,Champagne,Cologne,Constantinople,Cortone,Egypte,Ephese,Espagne,Europe,Flandres,Florence,Fontainebleau,France,Frascati,Genes,Grece,Grottaferrata,Haarlem,Hollande,Indes,Israel,Italie,Lallaing,Leyde,Lombardie,Londres,Lyon,Malines,Mantoue,Marseille,Memphis,Messine,Milan,Modene,Munich,Naples,Navarre,Normandie,Orange,Orleans,Palerme,Paris,Parme,Picardie,Poitou,Pologne,Portugal,Rome,Savoie,Sicile,Sienne,Tours,Troie,Urbino,Utrecht,Vatican,Venise,Versailles"
Freart_IdeaDellaPerfezione.xml,"Allemagne,Athenes,Corinthe,Flandres,Florence,France,Italie,Milan,Paris,Rome,Troie,Vatican"
Frey_CodiceMagliabechianoATIR.xml,"Alexandrie,Allemagne,Arezzo,Arno,Asie,Athenes,Belvedere,Bologne,Cnide,Corinthe,Egypte,Elide,Ephese,Espagne,Faenza,Florence,France,Genes,Grece,Italie,Macedoine,Milan,Naples,Nil,Padoue,Pise,Rimini,Rome,Sicyone,Sienne,Urbino,Venise,Verone"
Frey_LibroAntonioBilliATIR.xml,"Arezzo,Arno,Athenes,Faenza,Florence,France,Italie,Milan,Naples,Padoue,Pesaro,Pise,Rome,Sicile,Sienne,Venise"
Félibien_Entretiens5.xml,"Allemagne,Amerique,Angleterre,Anvers,Argos,Athenes,Autriche,Avignon,Belvedere,Berne,Blois,Bologne,Bresso,Bruegel,Bruxelles,Calabre,Champagne,Cortone,Ephese,Espagne,Europe,Ferrare,Flandres,Florence,Fontainebleau,France,Frascati,Hollande,Hongrie,Indes,Italie,Liege,Lombardie,Londres,Lyon,Macedoine,Madrid,Malines,Mantoue,Marseille,Milan,Mons,Montpellier,Naples,Normandie,Orleans,Paris,Pise,Prague,Provence,Rome,SaintQuentinVille,Sceaux,Sicile,Suede,Tivoli,Tours,Troie,Urbino,Vatican,Venise,Verone,Versailles,Volterra"
Lomazzo_Idea.xml,"Afrique,AlexandrieItalie,Allemagne,Amerique,Anvers,Argos,Asie,Athenes,Babylone,Bologne,Cnide,Come,Cremone,Egypte,Ephese,Espagne,Florence,France,Genes,Grece,Israel,Italie,Jerusalem,Louvain,Lugano,Mantoue,Milan,Naples,Novare,Padoue,Parme,Ravenna,Rome,SaintQuentinVille,Sicile,Sicyone,Sienne,Terranova,Urbania,Valduggia,Varallo,Vatican,Venise,Vercelli,Verone"
Lomazzo_TraicteProportion.xml,"Argos,Athenes,Babylone,BassanoDelGrappa,Bologne,Cana,Corinthe,Egypte,Elide,Europe,Florence,Fontainebleau,France,Galilee,Grece,Hollande,Indes,Italie,Lombardie,Milan,MonteCavallo,Naples,Parme,Pavie,Perou,Piemont,Plaisance,Pula,Rhodes,Rome,Tivoli,Toscane,Toulouse,ValleDiBlenio,Verone"
Lomazzo_TrattatoATIR.xml,"Afrique,Alexandrie,Allemagne,Angleterre,Argos,Arno,Asie,Assyrie,Athenes,Babylone,Baies,Bologne,Bruxelles,Capitole,CastelFranco,CittaDiCastello,Cnide,Corinthe,Correggio,Cremone,Egypte,Elide,Ephese,Espagne,Euphrate,Faenza,Flandres,Florence,Fontainebleau,France,Genes,Grece,Israel,Italie,Lombardie,Macedoine,Mantoue,Milan,MonteCavallo,Monza,Naples,Nil,Ninive,Paris,Parme,Pavie,Pise,Pula,Ravenna,Rome,Sicile,Sicyone,Sienne,Tage,Tibre,Tivoli,Toscane,Tripoli,Troie,Valduggia,Vatican,Venise,Vercelli,Verone"
Monier_HistoireArtsRapportDessein.xml,"Adee,Afrique,Alexandrie,Allemagne,Alsace,Amerique,Amsterdam,Ancone,Angleterre,Anvers,Arabie,Arezzo,Argos,Artaxata,Asie,Assyrie,Athenes,Augsbourg,Autun,Avignon,Babylone,Baies,Barbarie,Basel,BassanoDelGrappa,Bergame,Birsa,Blois,Bologne,Bordeaux,Brescia,Bresso,Bruges,Bruxelles,Byzance,Cadmee,Calabre,Candie,Capitole,Carthage,Catane,Cesaree,Chypre,Cnide,Constantinople,Corinthe,Cortone,Cotton,Cremone,Crete,Cumes,Damas,Delphes,Egypte,EmpireOrient,Ephese,Espagne,Europe,Ferrare,Flandres,Florence,Fontainebleau,France,Frioul,Gaete,Genes,Grece,Hongrie,Israel,Italie,Jerusalem,Judee,Kos,Lanuvium,Lemnos,Leuctres,Libye,Liege,Lindos,Livourne,Lombardie,Loreto,Lucanie,Lucques,Mantinee,Mantoue,Messine,Metaponte,Meudon,Mexique,Milan,Modene,Monza,Mycenes,Naples,Nimes,Ninive,Nuremberg,Orange,Orvieto,Padoue,Paris,Parme,Pavie,PaysBas,Perse,Pesaro,Pise,Pistoia,Plaisance,PordenoneVille,Pouzzoles,Preneste,Provence,Ravenna,Rhin,Rhodes,Rimini,Romagne,Rome,SaintRemyDeProvence,Samothrace,SantAngeloInVado,Sicile,Sicyone,Sienne,Syracuse,Syrie,Tarente,Thebes,ThebesEgypte,Tivoli,Toscane,Tours,Trevise,Tripoli,Troie,Tyr,Udine,Urbino,Utrecht,Valsolda,Vatican,Venise,Venloo,Verone,Versailles,Vicence"
Ottonelli_TrattatoDellaPittura.xml,"Alexandrie,Allemagne,Antioche,Argos,Athenes,Bologne,Cadore,Cana,Capitole,CastelFranco,Cnide,Egypte,Elide,Espagne,Europe,Flandres,Florence,France,Grece,Italie,Lombardie,Madrid,Mantoue,Milan,Monaco,Naples,Nil,Padoue,Paris,Parme,Pise,Po,Rome,Sicile,Sicyone,Sienne,Toscane,Troie,Vatican,Venise"
Pader_LaPeintureParlante.xml,"Acre,Arles,Asie,Egypte,France,Italie,Judee,Marseille,Monaco,Paris,Pavie,Rome,Toulouse,Vatican,Venise"
