ID,Noms
RobertRivaudeau,Robert Rivaudeau
RobertVauquer,Robert Vauquer
RobertoDaMontevarchi,le Monte
RobertoStrozzi,Robert Strozzi
RodolpheII,"Ridolfo secondo imperatore,Ridolfo II imperatore,Empereur Rodolphe,Arciduca Ridolfo,Empereur,Rodolphe"
RoelandtSavery,"Roland Savary,ROLAND SAVERY,Roland Savery,Saveri"
RogerDePiles,"Monsieur de Piles,sieur de Piles,L'Auteur,de Piles,DE PILES,De Piles,Depiles"
RogierVanDerWeyden,"Roger Vanderverden,Roger de Bruges,Roger"
RoisMages,"i
               tre Magi,tre
               Magi,i tre Magi,tre Magi"
RolandFreartDeChambray,"M. de Chambray,ROLANDO FREART,DE CHAMBRAY,Monsieur,Chambray"
Romanino,"Gerôme Romanino,le Romanini,Gerôme,Romano"
RomanoAlberti,"Romano Alberti,io segretario,Segretario,Secretario,io,me"
Romulus,"Romulus,Romule"
RossoFiorentino,"il
               Rosso,Maître Rousse,MAISTRE ROUX,Maître Roux,ce Peintre,il Rosso,du Rosso,LE ROSSO,le Rosso,Le Roux,le Roux,du Roux,Rosso,Le"
Roxane,Roxane
Sadeler,"les Sadelers,Sadelers"
SaintAmbroise,"Sant' Ambrogio,S. Ambrogio"
SaintAndre,"sainct André,Sant'Andrea"
SaintAntoine,"saint Antoine,Saint Antoine,Sant'Antonio"
SaintAntoineDePadoue,Sant'Antonio
SaintApollinaire,Sant'Apollinare
SaintAthanase,Sant'Atanasio
SaintAugustin,"saint
                  Augustin,saint Augustin,Sant'Agostino.,Saint Augustin,Sant’Agostino,Sant'Agostino,S. Augustin"
SaintBasile,"Saint Basile,S. Basile,S. Basil"
SaintChristophe,Saint Cristofle
SaintCome,"Saint Côme,saint Côme"
SaintCrisant,San Grisante
SaintDamien,"saint Damien,Saint Damien"
SaintEtienne,"Sainct
                           Estienne,S.
                           Estienne,Sainct Estienne,Saint Etienne,saint Etienne,S. Estienne,San Stefano,Stefano"
SaintFidele,San Fedele
SaintFrancois,"S.
               Francesco,S.
     Francesco,santo Francesco,Santi Francesco,saint Francois,Saint François,San Francesco,S. Francesco,S. François"
SaintGall,Saint Gal
SaintGeorges,"S.
               Giorgio,Sainct George,santo Georgio,saint Georges,Saint George,SAINT GEORGE,saint George,San Giorgio,S. George.,S. Giorgio,S. George,Saint"
SaintGregoireDeNysse,"Saint Grégoire de Nice,saint Gregoire de Nisse,Gregroire de Nice,Saint Gregoire"
SaintJacquesMajeur,"Sainct Jacques le Majeur,S. Jacques le Majeur,saint Jacques,Saint Jaques"
SaintJacquesMineur,le Mineur
SaintJean,"Sainct
                        Jean,S.
                        Jean,Santo
               Giovanni,saint
                  Jean,S.
               Giovanni,S.
            Giovanni,S.
     Giovanni,Santo Giovanni,San Giovanni,Sainct Jean,S. Giovanni,saint Jean,Saint Jean,S. Jean"
SaintJeanBaptiste,"S. Jean
                        Baptiste,San Giovanni Evangelista,S.
               Jean,Sainct Jean Baptiste,Saint Jean-Baptiste,Saint Jean Baptiste,saint Jean Batiste,S. Jean Baptiste,sainct Jean"
SaintJerome,"Sainct
                        Hierosme,S.
                        Hierosme,S.
               Girolamo,S.
     Girolamo,Sainct Hierosme,saint Hierosme,Saint Jerôme,San Girolamo,S. Girolamo,S. Hierosme"
SaintLaurent,"Sainct
                        Laurent,S.
               Lorenzo,S.
     Lorenzo,Sainct Laurens,Santi Lorenzo,San Lorenzo,S. Lorenzo,S. Laurent"
SaintLuc,"San
               Luca,S.
               Luca,San Luca evangelista,S.
     Luca,Sainct Luc,Saint Luc,saint Luc,San Luca,san Luca,S. Luca,S. Luc,S.Luc"
SaintMarc,"S.
               Marco,S.
     Marco,Saint Marc,saint Marc,San Marco,S. Marco"
SaintMartin,Sainct Martin
SaintMartine,Santa Martina
SaintMatthieu,"San
               Matteo,San Matteo,S. Matieu,S.Matteo"
SaintMaurice,saint Maurice
SaintMichel,"San Michelangelo,Sainct Michel,Saint Michel,San Michele"
SaintPaul,"saint
                           Paul,Sainct
                        Paul,S.
                        Paul,S.
               Paulo,Sainct Paul,Saint Paul,saint Paul,San Paulo,S. Paulo,S.Paolo,S. Paul,Paulo"
SaintPierre,"saint
                  Pierre,S.
               Pietro,S.
     Pietro,Sainct Pierre,Saint Pierre,saint Pierre,San Pietro,S. Pietro,S. Pierre,Pietro"
SaintRemi,San Remigio
SaintRoch,"Sainct Roch,Santo Roco"
SaintSatyr,Sainct Satyre
SaintSebastien,"Santissimo Sebastiano,Saint Sebastien,San Sebastiano"
SaintTheodore,Saint Teodore
SaintThomas,"saint Thomas d'Aquin,sainct Thomas,Saint Thomas,San Tomaso,S.Thomaso,ce Saint"
SainteAnne,"saincte Anne,Saincte Anne,Sant'Anna"
SainteBarbe,"Saincte Barbe,sainte Barbe"
SainteBrigitteDeSuede,Sainte Brigitte
SainteCatherine,"Sainte
                  Catherine,Saincte Catherine,sainte Catherine,Sainte Catherine,Santa Caterina,Catherine"
SainteCatherineDeSienne,"Sainte Catherine de Sienne,cette Sainte"
SainteCecile,"Saincte
                           Cecile,Ste.
                     Cecille,Santa
               Cecilia,Santa Cecilia,Sainte Cécile,sainte Cecile"
SainteConstance,Constance
SainteElisabeth,"Saincte Elizabeth,sainte Elizabeth"
SainteFelicite,"Saincte
                              Felicité"
SainteHelene,"saincte Heleine,Sainte Heleine,Reine Héléne,Elena"
SainteJustine,"Saincte
                        Justine"
SainteMarguerite,Saincte Marguerite
SainteMarieEgyptienne,"Saincte Marie Egyptienne,Saincte"
SainteVeronique,Santa Veronica Vergine
Salluste,Saluste
Salomon,"Salomone,Salomon"
SalomonDeBrosse,de Brosse
SalvatorRosa,Salvator Rose
SamuelMarolois,"le Marolois,Marolois"
SandroBotticelli,"Sandro
                  Botticello,Sandro
               Botticello,Sandro
               Boticello,Sandro
            Botticello,Sandro di Boticello,SANDRO BOTTICELLO,Sandro Botticello,Sandro Boticello"
Sango,Sango
SantAmbroise,Sant'Ambrosio
SantaDaria,Santa Daria
Santi,Santi
Sappho,Sapho
Sarapis,"Serapis,Serapi"
Sardanapale,Sardanapale
Sasabassar,Sasabassar
Saserna,Saserne
SaskiaVanUylenburgh,sa Femme
Saturne,Saturne
Saulaces,Salauces
Savonarole,Jerôme Savonarole
SchelteBolswert,Bolsvert
ScipionAfricain,"Scipion l'Africain,ce General,Scipione,Scipion"
ScipionAsiatique,Lucius Scipion l'Asiatique
ScipioneBonino,"Scipione Bonino.,Scipione Bonino"
ScipioneDelfinone,"Scipione Delfinone,Scipione"
Scopas,"Scopas,Scopa"
SebastianoDelPiombo,"Frate del
               Piombo,Frere Bastiano Venitien,Fra-Bastian del Piombo,FRA-BASTIAN DEL PIOMBO,Sebastiano del Piombo,Sebastian dal Piombo,SEBASTIEN DE VENISE,Sebastien Venitien,Frate del Piombo,Fra-Bastian,Sebastien 1,dal Piombo,Sebastien"
SebastianoSerlio,"Sebastiano
               Serlio,Sebastiano, Serlio Bolognese,Sabastiano Serlio,Sebastiano Serlio,Sebastian Serlio,Sebastien Serlio,Sébastien Serlio,Sebastian,Le Serlio,le Serlio,Serlio"
SebastianoVannini,Sebastiano Vannini
SebastienBourdon,"SEBASTIEN BOURDON,Mr. Bourdon,le Bourgeon,Bourdon"
SebetoDaVerona,Sebeto
SegniaAntignano,Segnia d'Antignano
SeleucosI,Seleuque
Semele,Semele
Semiramis,"Semiramis,Princesse,Semirami,Reine"
Seneque,Seneque
SeptimeSevere,Settimius
Serapion,Serapione
ServiusTullius,"Serve Tulle,Serve"
Sesostris,Sesostris
Seth,Seht
SethBible,"Seth,Set"
SextusTurpilius,Turpilius
SforzaMoroni,"Signor Conte Sforza Morone,Conte Sforza Morrone,Conte Sforza Morone,Signor Conte Sforza,Conte Sforza Moroni"
Sibylle,Sibille
Sigismond,"San Sigismondo,S. Sigismondo"
SigismondI,"Sigismond de Pologne,Roy de Polongne,Roi de Pologne"
SigismondIII,"Sigismond Roy de Pologne,de"
SigismondoFoliano,"Sigismundus Folianus.,Sigismundi Foliani"
Silene,"Pere Silene,Silene"
SilvioBelli,Silvio de' Belli
SilvioCosini,Silvio Cosini
SilvioPasseri,Silvio Passeri
Simandio,Simandio
SimonCleonee,Simon Cleonée
SimonFrancois,SIMON FRANCOIS
SimonGuillainII,"Simone Guilino
                  Francese,SIMONE GUILINO
               PARIGINO"
SimonMagicien,"Simon
                           Magus,Simon Magus"
SimonStevin,Simon Stevin
SimonVouet,"Simon le Roy,Simon Voeut,Simon Voüet,Simon vouet,Simon Vouet,SIMON VOUE,Mr. Vouet,Voüet,Vouet,Vouët,VOUET"
SimoneDeiCrocifissi,"Simon du Crucifix,Simon"
SimoneMemmi,"Simon
               Memmi,Sinon Memmi,SIMON MEMMI,Simon Memmi"
SimonePeterzano,"Simone Peterzanni,Petenzano"
Simonide,Simonide
SistoBadalocchio,"Siste Badalocchi,Sisto Badalocchi"
SixteII,S. Sixte
SixteIV,"Sixte quatrieme,Sixte quatriéme,Sixte IV"
SixteV,"Sisto quinto,Sixte V,Pape"
Socrate,"Socrates,Socrate"
Sodoma,le Sodome
SofonisbaAnguissola,"cette illustre Peintresse,Sofonisbe Aigosciola,Sofonisbe"
Soliman,Soliman
Solinus,Solin
Sophocle,Sophocle
Sostrate,Sostrate
Sozomene,Sozomene
SpinelloAretino,"SPINELLO,Spinello"
SpuriusTadius,Ludius
StefanoDaVerona,Etienne Veronois
StefanoDellaBella,Stephano de la Bella
StefanoFiorentino,"STEFANO DE FLORENCE,Etienne Florentin,Stefano,Stéfano"
Strabon,"Strabone,Strabon,Strabo"
Stradanus,Giovanni Stradanus
Styx,Styx
Suetone,"Suetone Tranquille,Suetone"
Suidas,Suidas
SuzanneButay,sa Veuve
Sylla,"Silla,Sylla"
SylvestreI,"Sainct Silvestre,S. Silvestre,Sainct Pape"
SymeonMetaphraste,Metaphraste
Tacite,"Corneille Tacite,Cornille Tacite,C. Tacite,Corneille,Tacite"
TaddeoDiBartolo,"TADEO BARTOLO,Tadée"
TaddeoGaddi,"Tadée Gaddi,Tadeo Gaddi,Le fils de,Tadée,TADEO"
TaddeoLandini,"Messer Taddeo Landini,Taddeo Landini"
TaddeoTaddei,"Taddeo
               Taddei,Taddeo Taddei"
TaddeoZuccaro,"Tadée
                        Zuchero,Tadée Zuccarous,Tadeo Zuccaro,TADEE ZUCCRE,Tadée Zuccre,Zuccaro,Tadée,Tadeo,Tadée"
Talos,Talus
Tantale,Tantalo
TarquinAncien,"Tarquin le vieux,Tarquin Prisque,premier Tarquin,Tarquin"
TarquinSuperbe,"Tarquin le Superbe,Tarquin"
TatienSyrien,Tatian
Telephane,"Telefane
                  Sicionio,Telefane
               Sicionio,Telephanes de Sicionne,Telefane Sicionio,Telefane-focée,Telefane"
Tenes,Tenes
TeodoreLeLecteur,"Teodore 6,Teodore"
Terence,Terence
TerentiusLucanus,C. Terentius Lucanus
Terpandre,Terpandre
Tertullien,"Tertulliano,Tertulien"
Thales,Thales de Milete
Thalestris,Talestris
Themistocle,Themistocles
TheodolindeDeBaviere,Teodolinde
TheodorVanThulden,VanTulden
Theodora,Teodora
TheodoreDeSamos,"Theodore de Samos,Theodore"
Theodoret,Teodoret
TheodoricLeGrand,"ce Prince,Teodoric"
Theodose,"ce grand Empereur,Teodose le Grand,ce Prince,Theodose,Teodose"
TheonDeSamos,"Théon de Samôs,Theon de Samos,Téon de Samôs,Théon Samien"
Theophile,"cet Empereur,ce Prince,Teofile"
Theophraste,Theophraste
Thesee,"Thesée,Tesée"
Thetis,Teti
ThomasAquin,Saint Thomas d'Aquin
ThomasMore,Thomas Morus
Thucydide,"Demosthene de Thucidide,Thucydide,Tucidide"
Tibeleno,Tibeleno
Tibere,"Empereur Tibere,Tiberio Cesare,cet Empereur,Tiberio,Tibere,Tybere"
TigraneLeGrand,"Tigranes,Tigrane"
Timagoras,"Timagoras,Timagora"
Timanthe,"Micon de Timante,TIMANTHE,Timanthe,Timante,Timanti"
Timarete,Timarete
Timomaque,"Timomache,Timomaco"
TimoteoViti,Timothée d'a
Timotheos,"Timothée,Timotée"
Tisifone,Tisifone
Tissapherne,Tissaferne
TiteLive,"Tite-Live,Tite Live"
Titien,"Le
                            Titien,Titiano Vecelio da Cador,Titien Vercelli de Cador,Titian Vecelio de Cadore,TITIEN VECELLI,LE TITIEN,le Titien,Le Titien,Titiens,Tiziano,Ticiano,Titiani,Titiano,Ticien,TITIAN,Titien,Titian"
Titus,"cet Empereur,ce Prince,Titus,Tite,Tito"
TitusAtticus,"Pomponius Atticus,Attique,Atticus"
TitusTatius,Tatius
Tityos,Tizio
TizianoAspetti,Titien de Padouë
TobiasStimmer,"TOBIE STIMMER,Stimmer"
Tobie,"Tobie,Tobia"
TomasoDellaPorta,Messer Tomaso della Porta
TommasoBarlacchi,"Thomas Barlachij,Thomas Barlachy"
TommasoLaureti,"nuovo suo successore,Tomaso Lauretti,Signor Principe,nuovo Principe,io"
TommasoLombardo,Tomas de Lugan
TorquatoTasso,"Torquato Tasso,Le Tasse,Tasse,Tasso"
Totila,Totila
ToussaintDubreuil,"Le premier,DU BREUIL,du Breuil"
Trajan,"ce grand Empereur,,Empereur Trajan,ce Prince,Traiano,Trajan"
TrebelliusPollio,Trebellius Pollio
Turpilius,"Turpilio Chevalier Venitien,Turpilio Cavaliero,Turpilius,Turpilio"
Typhon,Typhon
Tyr,Tyr
Tyrannoctones,"Aristogiton,Harmodie"
UgoDaCarpi,"Hugues de Carpi,Hugo de Carpi,Ugo de Carpy,Ugo du Carpi,Ugo de Carpi,Hugo de,Hugo"
Ulysse,"Ulisse,Ulysse,ULISSE"
UrbainIV,Urbain IV
UrbainVIII,"Pape Urbain VIII,Urbain VIII,Pape"
Valentin,"Valentins,Valentin"
ValentinienI,"Valentiniano,Valentinien"
ValeriusMaximus,"Valerio
               Massimo,Valerio
            Massimo,Valerio Massimo,Valerio Maximo"
ValeriusVanDiependale,Valerio Profondavalle di
Valincour,Monsieur de Valincourt.
VanDyck,"cet illustre Disciple,Antoine Van Deik,ANTOINE VANDEIK,Le Vandech,Vandeick,Vendyck,Vandeik,Vandyk"
VanEyck,"cet heureux Peintre,Jean de Bruges,Jean Van-Eick,Jean Van-Eik,JEAN VAN-EYK,Jean Vaneik,Jean Eick,Vandeik,Jean de,Vaneik,Jean"
VanniCinuzzi,Vanni Cinuzzi
Varron,"Varrone,Varron,Varon,Varro"
Vegece,Vegece
Venus,"la Deesse Venus,la Déesse Venus,VENERE,Venere,Venus,Vénus"
Vespasien,"Vespasiano,Vespasian,Vespasien"
Vesta,Vesta
Victoire,Vittoria
VincentIdeMantoue,"SIG. PRENCIPE DI MANTOVA,DUCA DI MANTOVA,Duc de Mantouë,Duc de,Duc"
VincenzoCampi,Vincent
VincenzoCiverchio,"Vincent Verochio,Civerchio"
VincenzoFoppa,"Vincent de Bresse,Vincenzo Foppa,Vicenzo Foppa,Vincens Fopa,Foppa"
VincenzoGiustiniani,"Marquis Justiniani,Justiniani"
VincenzoScamozzi,"le Scammozzi,le Scamozzi,Scamozzi"
VincenzoSeregni,Vincentio
VincenzoTamagni,"Vincent de S.
                  Geminiano,Vincent de St Geminiano"
ViolanteNegretti,Violente
Virgile,"Virgilio,Vergile,Virgile"
Viridomaros,Britomar
VitaleDaBologna,Vitale
Vitellion,Vitellione
Vitruve,"Marco Vitruvio Pollione,Vitruve Polion,cet Auteur,Vittruvio,Victruve,Vitruvio,Vitreuve,Vitruv.,Vitruve,Vitr."
VittoreBelliniano,Victor Bellin
VittoreCarpaccio,Vittor Scarpaccio
VittoriaColonna,Marquise de
Vulcain,"Vulcain,Vulcano,Vulcan"
VulcatiusGallicanus,Vulcatius Gallicanus
WillemJacobszDelff,Guillaume Jaq. Delft
WillemKey,"Guillaume Caye,GUILLAUME KAY"
WolfgangGuillaumeDeNeubourg,Duc de Neubourg
Xenocrate,"Senocrate,Xenocrate,Zenocrate"
Xenophon,"Senofonte,Xenophon"
XerxesI,"Roi Xerces,Xerces,Xerxes,Xerxe"
Zarina,Zarine
Zenodore,"ce rare, et habile Sculteur,Zenodore,Zenodoro"
Zenon,Zenon
ZenoneVeronese,Zeno
Zeus,"Zeuse,Zeus"
Zeuxis,"Xeuxis d'Heraclée,Zeuxis d'Eraclée,ZEUXIS,Xeuxis,Zeuxis,Zeusis,Zeusi"
Zoroastre,"Zoroastre Roi de la Bactriane,Zoroastro"
Zorus,Xovus
Zuccaro,Zucchari
Œnone,Enone
